"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.36264199631531e-20,0.701398576024415,0.852,0.61,1.38270361232994e-15,"hair cells ERS-","AT2G30050"
5.86339916007575e-20,2.96102732562982,0.126,0.026,1.51181883943393e-15,"hair cells ERS-","AT3G01710"
5.89676613842632e-20,0.63784720981875,0.614,0.319,1.52042218113184e-15,"hair cells ERS-","AT5G63990"
5.90271231270706e-20,1.08372411717268,0.377,0.156,1.52195534270839e-15,"hair cells ERS-","AT3G29760"
6.2056509265544e-20,1.22527582058353,0.614,0.34,1.60006503490279e-15,"hair cells ERS-","AT2G07698"
6.39648333619838e-20,1.92803024344745,0.143,0.033,1.64926926340539e-15,"hair cells ERS-","AT2G46995"
6.83193740539921e-20,1.45483803830128,0.368,0.154,1.76154674060813e-15,"hair cells ERS-","AT1G53710"
6.88092009547131e-20,2.20135769527135,0.309,0.121,1.77417643741632e-15,"hair cells ERS-","AT5G66580"
7.25410393000065e-20,1.48644140526124,0.39,0.167,1.87039815731137e-15,"hair cells ERS-","AT2G38020"
7.46047350982079e-20,0.928275095809583,0.735,0.487,1.92360848977219e-15,"hair cells ERS-","AT4G11260"
8.01026986283314e-20,1.4948803861004,0.305,0.114,2.0653679814329e-15,"hair cells ERS-","AT1G18620"
8.03811760788061e-20,1.19066248487742,0.489,0.241,2.07254824401594e-15,"hair cells ERS-","AT4G19160"
8.14397698985036e-20,0.950982322553781,0.695,0.396,2.09984302706302e-15,"hair cells ERS-","AT1G26270"
8.40653226719465e-20,1.06511109764869,0.466,0.217,2.16754027977347e-15,"hair cells ERS-","AT2G29590"
8.68218743482171e-20,0.40669124132704,1,0.86,2.23861520819443e-15,"hair cells ERS-","AT1G01620"
9.52625942591054e-20,0.912292989672362,0.561,0.308,2.45625073037677e-15,"hair cells ERS-","AT3G07340"
9.59087176396262e-20,1.25649134868529,0.453,0.216,2.47291037562012e-15,"hair cells ERS-","AT1G21370"
9.61521604388521e-20,1.04763281087253,0.552,0.29,2.47918730475536e-15,"hair cells ERS-","AT2G40316"
9.68935573505058e-20,0.978525670072688,0.682,0.393,2.49830348272544e-15,"hair cells ERS-","AT4G24330"
1.09883829682192e-19,1.34081528189025,0.184,0.049,2.83324466452563e-15,"hair cells ERS-","AT3G61410"
1.10879979962432e-19,0.797600976097899,0.439,0.192,2.85892940335135e-15,"hair cells ERS-","AT5G20050"
1.13016548270665e-19,2.7712800333768,0.108,0.02,2.91401868061081e-15,"hair cells ERS-","AT1G28670"
1.13645634463813e-19,0.938650132552824,0.7,0.409,2.93023903901494e-15,"hair cells ERS-","AT5G42420"
1.13724439014893e-19,0.859465958830026,0.686,0.398,2.93227093556e-15,"hair cells ERS-","AT3G57280"
1.17614821822421e-19,0.547742047723672,0.942,0.901,3.03258056586929e-15,"hair cells ERS-","AT1G64230"
1.34222310958658e-19,2.81619393764556,0.161,0.041,3.46078806575804e-15,"hair cells ERS-","AT1G33700"
1.54947735567349e-19,0.830372081201939,0.543,0.275,3.99517241386852e-15,"hair cells ERS-","AT3G02070"
1.56746736089659e-19,0.85483605307606,0.785,0.501,4.04155784333578e-15,"hair cells ERS-","AT2G36380"
1.58267764977504e-19,0.950718617239082,0.601,0.344,4.08077605217996e-15,"hair cells ERS-","AT1G20770"
1.66462961952958e-19,0.91184553177539,0.646,0.377,4.29208101099506e-15,"hair cells ERS-","AT2G23940"
1.72276620568074e-19,2.1675901184491,0.117,0.023,4.44198038472723e-15,"hair cells ERS-","AT4G15510"
1.75208080809823e-19,0.658054592856418,0.816,0.668,4.51756515560047e-15,"hair cells ERS-","AT2G19830"
1.7713633881416e-19,0.997546345120331,0.556,0.31,4.5672833599843e-15,"hair cells ERS-","AT3G10260"
1.93321961198007e-19,0.934191871175857,0.493,0.241,4.98461344752942e-15,"hair cells ERS-","AT2G22560"
2.20249166211718e-19,0.356052390112957,0.215,0.064,5.67890450160293e-15,"hair cells ERS-","AT4G22460"
2.49717945787808e-19,0.610589826206789,0.933,0.83,6.43872751419285e-15,"hair cells ERS-","AT5G48810"
2.51511144561762e-19,0.624874882983802,0.74,0.471,6.48496335138047e-15,"hair cells ERS-","AT1G17890"
2.55854594428826e-19,0.647219383850489,0.915,0.811,6.59695486275284e-15,"hair cells ERS-","AT5G43460"
2.57510675297074e-19,1.23042198435543,0.39,0.17,6.63965525185975e-15,"hair cells ERS-","AT1G35220"
2.62533718405014e-19,0.734454483329751,0.825,0.645,6.76916939535489e-15,"hair cells ERS-","AT5G10780"
2.63121847468168e-19,1.13205503751768,0.269,0.091,6.78433371511924e-15,"hair cells ERS-","AT5G43040"
2.80649936741267e-19,0.824615634520194,0.767,0.543,7.23627796893684e-15,"hair cells ERS-","AT5G52200"
2.82603836636213e-19,0.475426376338728,0.937,0.88,7.28665732382811e-15,"hair cells ERS-","AT4G14880"
2.97503365054047e-19,1.31333250028561,0.238,0.074,7.67082676455354e-15,"hair cells ERS-","AT3G17650"
3.26879852138728e-19,1.69608790808823,0.457,0.211,8.42827010754497e-15,"hair cells ERS-","AT4G25250"
3.29026626966944e-19,0.597047320279187,0.435,0.186,8.48362254971568e-15,"hair cells ERS-","AT1G05660"
3.48307682021316e-19,0.340471469688657,0.717,0.411,8.9807652732376e-15,"hair cells ERS-","AT4G23010"
3.85126118004892e-19,1.72764483304568,0.139,0.032,9.93009182663812e-15,"hair cells ERS-","AT1G01130"
4.25442610688713e-19,0.30658956150029,0.632,0.308,1.09696122739978e-14,"hair cells ERS-","AT5G51780"
4.29067426343964e-19,2.1170948618179,0.215,0.067,1.10630745208528e-14,"hair cells ERS-","AT1G64890"
4.34967675251491e-19,0.949647579082028,0.628,0.365,1.12152065386844e-14,"hair cells ERS-","AT5G03540"
4.63373164957084e-19,0.814877742337358,0.731,0.486,1.19476136852535e-14,"hair cells ERS-","AT2G20930"
4.63503844793989e-19,1.1760272568648,0.457,0.224,1.19509831341682e-14,"hair cells ERS-","AT3G01360"
4.80768740099352e-19,1.09369108008291,0.587,0.337,1.23961411947217e-14,"hair cells ERS-","AT2G45060"
4.99163160455083e-19,0.781545914634766,0.614,0.338,1.28704229291739e-14,"hair cells ERS-","AT1G16860"
5.10745644728213e-19,1.52716773784375,0.274,0.098,1.31690657036722e-14,"hair cells ERS-","AT5G52880"
5.53186350864095e-19,0.639846971477182,0.839,0.655,1.42633568706798e-14,"hair cells ERS-","AT3G56190"
5.6700152495949e-19,1.003305745686,0.422,0.187,1.46195673195555e-14,"hair cells ERS-","AT5G07910"
5.76130571739675e-19,0.917583254377918,0.543,0.277,1.48549506617358e-14,"hair cells ERS-","AT2G18840"
6.03232704506653e-19,0.744149894522332,0.668,0.386,1.55537520529995e-14,"hair cells ERS-","AT5G11280"
6.23132371546257e-19,0.928261084624786,0.668,0.413,1.60668450679487e-14,"hair cells ERS-","AT1G29040"
6.38018909447843e-19,0.665355901670372,0.789,0.559,1.64506795612032e-14,"hair cells ERS-","AT1G61250"
7.25360323560505e-19,1.00623926594386,0.673,0.414,1.8702690582684e-14,"hair cells ERS-","AT4G14500"
7.55847056236116e-19,0.891188439131821,0.668,0.39,1.9488760497992e-14,"hair cells ERS-","AT4G26650"
7.65037155206344e-19,1.89775356585757,0.175,0.048,1.97257180098404e-14,"hair cells ERS-","AT3G50850"
7.66082470331873e-19,1.02313237533947,0.426,0.197,1.9752670415037e-14,"hair cells ERS-","AT3G51580"
7.7543632438321e-19,0.822399723090289,0.637,0.365,1.99938501878967e-14,"hair cells ERS-","AT1G74030"
8.13819295109167e-19,2.14267705088451,0.22,0.07,2.09835167050948e-14,"hair cells ERS-","AT3G60980"
8.15942686490428e-19,1.78147479264466,0.229,0.074,2.10382662284692e-14,"hair cells ERS-","AT5G41860"
8.27844426339341e-19,1.35027165399948,0.193,0.055,2.13451406887336e-14,"hair cells ERS-","AT5G58160"
8.50218679351172e-19,0.792265837637229,0.74,0.511,2.19220384283906e-14,"hair cells ERS-","AT2G30970"
9.8322342123799e-19,0.648425727511487,0.794,0.604,2.53514326932003e-14,"hair cells ERS-","AT5G19590"
1.03930715163107e-18,1.42403607197049,0.39,0.178,2.67974955976555e-14,"hair cells ERS-","AT5G18940"
1.04018098504323e-18,0.734999198276808,0.83,0.585,2.68200265183547e-14,"hair cells ERS-","AT1G76690"
1.04463786889632e-18,0.792502565808629,0.655,0.391,2.69349428116227e-14,"hair cells ERS-","AT2G36895"
1.11503880135402e-18,0.869328802567153,0.287,0.105,2.8750160454112e-14,"hair cells ERS-","AT3G55720"
1.15325751910551e-18,0.992745061710844,0.668,0.403,2.97355918726164e-14,"hair cells ERS-","AT2G40620"
1.19105491400415e-18,1.00062832577959,0.556,0.306,3.07101599026831e-14,"hair cells ERS-","AT4G01710"
1.34699770937926e-18,0.901922211853315,0.7,0.43,3.47309889386349e-14,"hair cells ERS-","AT2G32080"
1.39696465301543e-18,3.15029558673293,0.143,0.035,3.60193366133499e-14,"hair cells ERS-","AT5G36260"
1.47538020948305e-18,0.432216289040696,0.942,0.842,3.80412033213111e-14,"hair cells ERS-","AT3G52360"
1.52811870886021e-18,1.36649018006721,0.314,0.123,3.94010127892516e-14,"hair cells ERS-","AT2G01170"
1.83444890541452e-18,0.997128634985219,0.587,0.339,4.72994305772081e-14,"hair cells ERS-","AT2G29560"
2.02924478008863e-18,2.85609792307824,0.117,0.025,5.23220474098052e-14,"hair cells ERS-","AT5G21050"
2.22615892958368e-18,1.00133896865525,0.475,0.233,5.73992818403856e-14,"hair cells ERS-","AT1G49340"
2.28884606438883e-18,1.26608560355153,0.359,0.15,5.90156069242015e-14,"hair cells ERS-","AT5G02170"
2.31445634490908e-18,0.867606316544156,0.65,0.379,5.96759423971357e-14,"hair cells ERS-","AT1G21380"
2.3797931454538e-18,2.91852495376655,0.108,0.021,6.13605864623807e-14,"hair cells ERS-","AT1G18860"
2.64912647205861e-18,0.552896604183378,0.309,0.113,6.83050769555593e-14,"hair cells ERS-","AT1G27200"
2.72756363587279e-18,0.941855148226792,0.601,0.35,7.03275007873441e-14,"hair cells ERS-","AT2G31710"
2.80117599493047e-18,1.41324997058855,0.453,0.222,7.22255218532873e-14,"hair cells ERS-","AT1G23170"
2.81728624712035e-18,2.48179911633263,0.108,0.021,7.26409085957512e-14,"hair cells ERS-","AT1G14250"
3.15498018602713e-18,0.866388392727933,0.377,0.157,8.13480091165235e-14,"hair cells ERS-","AT2G47440"
3.22296067954656e-18,1.12373106085129,0.35,0.147,8.31008181614285e-14,"hair cells ERS-","AT2G16920"
3.2882449527448e-18,0.773900179055733,0.857,0.64,8.4784107861572e-14,"hair cells ERS-","AT5G19860"
3.30270004135574e-18,0.871021841037158,0.641,0.368,8.51568178663164e-14,"hair cells ERS-","AT1G06010"
3.33866649958317e-18,1.4603944166069,0.318,0.125,8.60841770252524e-14,"hair cells ERS-","AT5G04020"
3.35614346572016e-18,1.1521769247011,0.444,0.211,8.65348031201287e-14,"hair cells ERS-","AT5G52280"
3.3695813727942e-18,1.07074367486371,0.448,0.211,8.68812861161257e-14,"hair cells ERS-","AT5G22770"
3.59650785914009e-18,1.03688294883057,0.561,0.296,9.27323586400682e-14,"hair cells ERS-","AT1G79260"
3.69140928190436e-18,1.89428137679795,0.17,0.046,9.51792969246221e-14,"hair cells ERS-","AT1G21360"
3.70371254497111e-18,0.487565831572979,0.475,0.221,9.54965242595351e-14,"hair cells ERS-","AT3G56760"
3.70784939780718e-18,0.61111559735019,0.475,0.228,9.56031888730603e-14,"hair cells ERS-","AT4G11850"
3.9157424858925e-18,0.748359944199098,0.655,0.341,1.00963504256252e-13,"hair cells ERS-","AT1G77750"
4.07583360748962e-18,1.56872563435128,0.377,0.171,1.05091293735512e-13,"hair cells ERS-","AT1G65540"
4.08343548569285e-18,0.773570087250901,0.717,0.473,1.05287300563105e-13,"hair cells ERS-","AT5G56350"
4.32630811939023e-18,0.727341059902518,0.789,0.557,1.11549528550358e-13,"hair cells ERS-","AT4G23850"
4.41329633256838e-18,0.833511631608929,0.61,0.353,1.13792432638943e-13,"hair cells ERS-","AT5G11960"
4.64043136860762e-18,0.981793307369027,0.65,0.391,1.19648882408179e-13,"hair cells ERS-","AT5G02270"
4.81487264934227e-18,0.812263299420215,0.413,0.184,1.24146676390641e-13,"hair cells ERS-","AT4G26470"
5.14894854151729e-18,1.22187166825649,0.408,0.187,1.32760489194482e-13,"hair cells ERS-","AT1G14310"
5.26059212284812e-18,0.850477005922474,0.646,0.375,1.35639107295516e-13,"hair cells ERS-","AT1G10865"
5.57497128711447e-18,1.34921916166166,0.372,0.165,1.43745059666959e-13,"hair cells ERS-","AT2G37195"
5.5933871021607e-18,1.18886617163255,0.422,0.198,1.44219893042111e-13,"hair cells ERS-","AT1G71696"
5.91560663326718e-18,1.4536376460437,0.341,0.141,1.52528001432161e-13,"hair cells ERS-","AT3G63470"
6.51902668330308e-18,0.580449512156004,0.865,0.715,1.68086584002287e-13,"hair cells ERS-","AT5G45130"
6.79593542711734e-18,0.804464125789197,0.767,0.489,1.75226399052794e-13,"hair cells ERS-","AT2G26240"
6.82283636399403e-18,1.03188756533581,0.399,0.182,1.75920012809222e-13,"hair cells ERS-","AT5G60370"
6.96841656535643e-18,0.904034598980595,0.637,0.399,1.7967365272115e-13,"hair cells ERS-","AT5G02280"
7.10830810823696e-18,0.930572301449855,0.466,0.228,1.83280616262782e-13,"hair cells ERS-","AT5G46910"
7.4538668751367e-18,1.62954162770195,0.139,0.033,1.92190503508525e-13,"hair cells ERS-","AT2G18620"
7.95910853199337e-18,0.638233558258975,0.83,0.687,2.05217654388917e-13,"hair cells ERS-","AT3G47810"
8.05191538513526e-18,1.35506458840566,0.507,0.267,2.07610586290328e-13,"hair cells ERS-","AT2G07708"
8.23550660910399e-18,1.16151448503663,0.435,0.207,2.12344302409137e-13,"hair cells ERS-","AT5G42870"
8.37415435708231e-18,0.943071149917075,0.538,0.285,2.1591919594301e-13,"hair cells ERS-","AT3G24180"
8.93260438382839e-18,0.76530340461129,0.466,0.224,2.30318271432631e-13,"hair cells ERS-","AT5G08330"
9.24009755207121e-18,0.812700303200229,0.265,0.092,2.38246675282604e-13,"hair cells ERS-","AT1G75310"
1.01640488556812e-17,3.03118366063048,0.148,0.038,2.62069835694885e-13,"hair cells ERS-","AT1G52155"
1.03498559751461e-17,0.46974881643788,0.946,0.847,2.66860686463166e-13,"hair cells ERS-","AT4G24920"
1.06363916745531e-17,1.76911622949633,0.143,0.036,2.74248722936677e-13,"hair cells ERS-","AT4G00240"
1.203978939875e-17,0.857469525251612,0.686,0.439,3.1043392985737e-13,"hair cells ERS-","AT5G06140"
1.26670109209959e-17,1.18389849716639,0.529,0.287,3.26606209586959e-13,"hair cells ERS-","AT4G39690"
1.30550063415454e-17,0.876066342772426,0.35,0.147,3.36610283510406e-13,"hair cells ERS-","AT3G52400"
1.34724003195775e-17,2.06013827140563,0.206,0.066,3.47372369839985e-13,"hair cells ERS-","AT1G60787"
1.371780626826e-17,0.592603023237026,0.677,0.429,3.53699916820817e-13,"hair cells ERS-","AT4G18930"
1.43439364193099e-17,0.626418898180214,0.489,0.238,3.69844056635488e-13,"hair cells ERS-","AT2G43120"
1.44038096179682e-17,1.14437228922906,0.386,0.17,3.71387827189692e-13,"hair cells ERS-","AT5G07460"
1.66392099208676e-17,0.666815148132992,0.771,0.552,4.29025388599651e-13,"hair cells ERS-","AT5G53310"
1.67790714689135e-17,0.769344355314613,0.516,0.284,4.32631578754467e-13,"hair cells ERS-","AT5G37790"
1.74695862593282e-17,1.17497055176358,0.538,0.307,4.50435812110519e-13,"hair cells ERS-","AT3G59360"
1.83660839984843e-17,1.0916672431097,0.448,0.221,4.73551109816918e-13,"hair cells ERS-","AT1G09850"
1.96307576897573e-17,0.594371887561221,0.91,0.741,5.06159456272702e-13,"hair cells ERS-","AT5G14040"
2.02638485671173e-17,1.21671494175167,0.179,0.052,5.22483071454553e-13,"hair cells ERS-","AT3G13610"
2.05479059709448e-17,0.726515459436083,0.7,0.424,5.2980720755484e-13,"hair cells ERS-","AT1G20970"
2.26711234162122e-17,0.862685069648597,0.471,0.23,5.84552246163615e-13,"hair cells ERS-","AT3G51250"
2.36518184880958e-17,0.671322595361383,0.709,0.442,6.09838487897063e-13,"hair cells ERS-","AT5G42090"
2.39133476225878e-17,1.18310433961261,0.534,0.299,6.16581755100803e-13,"hair cells ERS-","AT2G18770"
2.42102448089534e-17,0.638484710989411,0.852,0.686,6.24236952154054e-13,"hair cells ERS-","AT5G08530"
2.4840586971781e-17,0.826201529599997,0.655,0.393,6.40489694480402e-13,"hair cells ERS-","AT2G45010"
2.59978781143535e-17,2.47735254720353,0.103,0.021,6.70329289300491e-13,"hair cells ERS-","AT1G13110"
2.69483430753077e-17,1.64975985285765,0.143,0.036,6.94836077853732e-13,"hair cells ERS-","AT1G60130"
2.7436327452127e-17,1.65355711580816,0.238,0.084,7.07418267025642e-13,"hair cells ERS-","AT3G44400"
2.80661486216221e-17,2.45652051076578,0.126,0.029,7.23657576059904e-13,"hair cells ERS-","AT4G19960"
2.90201505806895e-17,0.864391495329201,0.453,0.217,7.48255562572499e-13,"hair cells ERS-","AT1G21660"
2.90550813909044e-17,0.917108844597926,0.408,0.189,7.49156218583079e-13,"hair cells ERS-","AT4G16110"
2.91590309017482e-17,1.80598791592078,0.233,0.08,7.51836452770676e-13,"hair cells ERS-","AT2G06005"
2.9225245837085e-17,0.51331912076835,0.919,0.807,7.535437386634e-13,"hair cells ERS-","AT1G07140"
3.02962813288609e-17,0.827556759934942,0.691,0.446,7.81159317783349e-13,"hair cells ERS-","AT5G54310"
3.14109923628523e-17,0.786721518975289,0.695,0.443,8.09901027083785e-13,"hair cells ERS-","AT5G47435"
3.23799592401429e-17,0.759567022627704,0.157,0.041,8.34884869047845e-13,"hair cells ERS-","AT4G28890"
3.24020281899045e-17,1.39584533332142,0.274,0.102,8.35453894848497e-13,"hair cells ERS-","AT5G44260"
3.31458916424589e-17,1.08135293993667,0.525,0.285,8.5463367010916e-13,"hair cells ERS-","AT5G15640"
3.33267547997165e-17,0.955733270920149,0.435,0.206,8.59297045755889e-13,"hair cells ERS-","AT3G57530"
3.5368583116498e-17,0.784791712492921,0.722,0.504,9.11943547075786e-13,"hair cells ERS-","AT5G22950"
3.5405013780404e-17,0.974881362816084,0.422,0.201,9.12882875313936e-13,"hair cells ERS-","AT5G10870"
3.7788868136205e-17,0.772554875735591,0.637,0.381,9.74348176023909e-13,"hair cells ERS-","AT2G41160"
3.81395107277099e-17,0.78514807677426,0.646,0.385,9.83389144603271e-13,"hair cells ERS-","AT1G28510"
4.18324079862422e-17,0.79541543956516,0.695,0.434,1.07860680751727e-12,"hair cells ERS-","AT3G01910"
4.2528098513319e-17,1.19947584539838,0.435,0.213,1.09654449206742e-12,"hair cells ERS-","AT5G48150"
4.49227583511394e-17,0.829384490647042,0.7,0.458,1.15828840132578e-12,"hair cells ERS-","AT3G22290"
5.02213880422587e-17,0.908468582375078,0.534,0.281,1.2949082692816e-12,"hair cells ERS-","AT2G41310"
5.21798836840954e-17,0.741607653793332,0.525,0.278,1.34540612091072e-12,"hair cells ERS-","AT1G04140"
5.59883888108951e-17,0.934517967105729,0.547,0.291,1.44360461710012e-12,"hair cells ERS-","AT5G42860"
5.77368280006834e-17,1.06138202986072,0.197,0.061,1.48868637316962e-12,"hair cells ERS-","AT2G17070"
5.77460320533516e-17,1.57803362814046,0.278,0.109,1.48892369046362e-12,"hair cells ERS-","AT4G28162"
6.21519061162937e-17,0.813556352781348,0.722,0.497,1.60252474730252e-12,"hair cells ERS-","AT3G54300"
6.41271178456437e-17,1.29875912135349,0.507,0.266,1.65345360653208e-12,"hair cells ERS-","AT2G07727"
6.58362865879975e-17,0.81071274313641,0.274,0.101,1.69752281338493e-12,"hair cells ERS-","AT3G06770"
6.64060037823703e-17,0.941654944963246,0.309,0.123,1.71221240152464e-12,"hair cells ERS-","AT5G26720"
6.70978184170694e-17,0.670282156168624,0.767,0.524,1.73005015006572e-12,"hair cells ERS-","AT5G15265"
6.73581499605692e-17,1.62253009332625,0.175,0.051,1.73676253858332e-12,"hair cells ERS-","AT5G51160"
7.11185573229709e-17,1.3389646106713,0.3,0.122,1.83372088201548e-12,"hair cells ERS-","AT5G40230"
7.17657813963363e-17,1.23387716090047,0.175,0.05,1.85040890752313e-12,"hair cells ERS-","AT2G03450"
7.38253729139894e-17,0.614527014467074,0.816,0.585,1.9035134152143e-12,"hair cells ERS-","AT3G11130"
7.89866374241793e-17,0.615664197276835,0.924,0.744,2.03659145934504e-12,"hair cells ERS-","AT1G32210"
7.9783820020514e-17,0.566089617242131,0.839,0.654,2.05714601540893e-12,"hair cells ERS-","AT4G08520"
8.34577560333867e-17,1.50688734450628,0.359,0.162,2.15187478156484e-12,"hair cells ERS-","AT4G31980"
8.64657275108382e-17,0.585719627778517,0.821,0.616,2.22943231813945e-12,"hair cells ERS-","AT5G01800"
8.73469826713744e-17,1.08631741668593,0.296,0.116,2.25215460119872e-12,"hair cells ERS-","AT3G25655"
9.1271001598002e-17,0.797250322934306,0.556,0.306,2.35333150520288e-12,"hair cells ERS-","AT5G60570"
9.42540569111157e-17,0.936211454046107,0.471,0.243,2.43024660339621e-12,"hair cells ERS-","AT1G77740"
9.44406101716959e-17,0.603544767666685,0.825,0.638,2.43505669266701e-12,"hair cells ERS-","AT2G33120"
9.49208611924951e-17,0.629136786565627,0.812,0.666,2.44743948498729e-12,"hair cells ERS-","AT5G45550"
9.63905291629082e-17,0.910600544559634,0.664,0.412,2.48533340393643e-12,"hair cells ERS-","AT3G05420"
9.76952399819214e-17,1.06046602511801,0.498,0.266,2.51897406769386e-12,"hair cells ERS-","AT5G11850"
1.02264301456893e-16,3.08144271000479,0.117,0.027,2.63678274876454e-12,"hair cells ERS-","AT5G46520"
1.04894701183614e-16,0.911753259127126,0.659,0.413,2.70460497531831e-12,"hair cells ERS-","AT2G46000"
