"gene","variance.standardized","is_hvg","is_responsive","responsive_cell_type","responsive_avg_log2FC","median_within_celltype_cv2","num_celltypes_expressed","cahn_group","bewick_group","h2az_group"
"AT2G01530",8.83212804689164,TRUE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT5G43380",8.79790704190003,TRUE,TRUE,"metaphloem ERS+",6.47592825021843,8.52687021513694,7,"gbM","gbM","Other"
"AT3G49580",8.78885618313713,TRUE,TRUE,"hair cells ERS+",0.991958868803096,26.9928716359519,1,"Unmethylated","Unmethylated","Other"
"AT5G66400",8.73543944923841,TRUE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT2G28790",8.71604820215274,TRUE,TRUE,"epidermis early",3.53815420405243,17.6722812965049,4,"Unmethylated","Unmethylated","Other"
"AT1G49470",8.71053550793232,TRUE,TRUE,"ppp ERS+",5.39876486904592,9.21151639483465,2,"Unmethylated","Unmethylated","Other"
"AT2G31345",8.6505208454164,TRUE,TRUE,"procambium ERS+",3.51092874251783,18.8005952686038,2,"Unmethylated","Unmethylated","Other"
"AT1G73620",8.63391060979916,TRUE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G15680",8.57499159146874,TRUE,TRUE,"metaphloem ERS+",7.67054826982651,23.6552840869222,1,"Unmethylated","Unmethylated","Other"
"AT3G54580",8.57122655279636,TRUE,TRUE,"hair cells ERS-",5.69144665156463,5.82677807940864,4,"TE-like","TE-like","H2A.Z-Depleted"
"AT1G19530",8.5624002983567,TRUE,TRUE,"xpp ERS+",4.15505264645255,21.6096077674889,1,"Unmethylated","Unmethylated","Other"
"AT5G59080",8.54698634817677,TRUE,TRUE,"ppp ERS+",4.27403681556398,6.32960759459149,3,"Unmethylated","Unmethylated","Other"
"AT1G04610",8.54087762189246,TRUE,TRUE,"columella",6.10741649317558,11.692790819719,6,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT3G51720",8.53565928141623,TRUE,TRUE,"epidermis early",2.29630772559326,16.0339925578919,1,"Unmethylated","Unmethylated","Other"
"AT3G01680",8.52261914229555,TRUE,TRUE,"protophloem ERS-",6.89525729819533,3.14703029625783,2,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT2G16740",8.5219807764386,TRUE,TRUE,"metaphloem ERS+",5.49979562510456,4.36951169939086,8,"gbM","Unmethylated","Other"
"AT3G45070",8.44021567788061,TRUE,TRUE,"endodermis ERS-",4.87025176511868,8.91950611989622,6,"gbM","Unmethylated","Other"
"AT4G16447",8.43760619358751,TRUE,TRUE,"endodermis ERS+",6.30746460872249,3.68696017708933,2,"Unmethylated","Unmethylated","Other"
"AT1G65890",8.43050259123006,TRUE,TRUE,"ppp ERS+",6.33930928700642,11.5383285865121,1,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G54050",8.34476234337407,TRUE,TRUE,"cortex ERS+",2.88950441691722,19.4212678741349,8,"Unmethylated","Unmethylated","Other"
"AT3G04300",8.27205587826908,TRUE,TRUE,"metaphloem ERS+",7.64406272340152,1.36632964903553,1,"gbM","Unmethylated","Other"
"AT5G04200",8.2632088552706,TRUE,TRUE,"root cap lateral",3.88172895606452,2.80777213759398,6,"Unmethylated","Unmethylated","Other"
"AT1G53540",8.26256382979661,TRUE,TRUE,"metaxylem ERS+",3.29384535378354,41.7669934913856,3,"Unmethylated","Unmethylated","Other"
"AT4G25630",8.24790332004809,TRUE,TRUE,"epidermis early",6.14816120912919,7.59833876638269,3,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G68500",8.21313488974051,TRUE,TRUE,"endodermis ERS+",4.0894597704851,11.4267993033264,9,"Unmethylated","Unmethylated","Other"
"AT1G44800",8.20552716324466,TRUE,TRUE,"ppp ERS+",4.2685318944582,3.16621391943937,4,"gbM","Unmethylated","H2A.Z-Enriched"
"AT3G49070",8.19976380039112,TRUE,TRUE,"protoxylem ERS+",7.52277841720965,4.42308211584078,2,"TE-like","TE-like","Other"
"AT5G35110",8.14751425201625,TRUE,TRUE,"ppp ERS+",4.81442278537318,14.550942647775,4,"Unmethylated","Unmethylated","Other"
"AT2G26400",8.14719247916035,TRUE,TRUE,"ppp ERS+",4.01606466333688,9.94466269496828,6,"Unmethylated","Unmethylated","Other"
"AT1G21050",8.11657090287369,TRUE,TRUE,"metaxylem ERS+",3.92580027945595,8.37972502095973,3,"Unmethylated","Unmethylated","Other"
"AT4G15660",8.11515225868596,TRUE,TRUE,"metaphloem ERS+",6.81980733236159,5.60636450993412,1,"Unmethylated","Unmethylated","Other"
"AT3G62020",8.09725024740382,TRUE,TRUE,"protoxylem ERS-",6.75959194125767,1.85969970233714,6,"Unmethylated","Unmethylated","Other"
"AT1G28815",8.08371041284766,TRUE,TRUE,"endodermis ERS-",6.45713385118576,6.52764485284784,1,"Unmethylated","Unmethylated","Other"
"AT1G72060",8.05059782316317,TRUE,FALSE,NA,NA,NA,NA,"TE-like","Unmethylated","Other"
"AT3G54590",8.0406892473304,TRUE,TRUE,"hair cells ERS-",6.31173249634777,3.73151877699683,2,"TE-like","TE-like","H2A.Z-Depleted"
"AT3G26830",8.00057035211383,TRUE,TRUE,"procambium ERS+",4.22293674964324,5.52192186573885,3,"TE-like","Unmethylated","Other"
"AT1G12010",7.98736964439802,TRUE,TRUE,"metaphloem ERS-",5.38409116538292,3.84847906568582,2,"Unmethylated","Unmethylated","Other"
"AT5G22410",7.9275249135824,TRUE,TRUE,"hair cells ERS-",6.36974228812033,8.59275516612029,2,"Unmethylated","Unmethylated","Other"
"AT4G30320",7.9111484426309,TRUE,TRUE,"hair cells ERS+",3.813864436628,7.09605934154527,8,"Unmethylated","Unmethylated","Other"
"AT4G15340",7.88772694200981,TRUE,TRUE,"ppp ERS+",4.75096772679864,11.7805823999457,6,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G73330",7.88260646217296,TRUE,TRUE,"cortex ERS-",5.75426365233321,15.0694385449007,1,"Unmethylated","Unmethylated","Other"
"AT3G52110",7.88046475075324,TRUE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT5G10390",7.87680807314814,TRUE,TRUE,"epidermis early",3.24317584083691,11.9273227735886,4,"Unmethylated","Unmethylated","Other"
"AT3G62160",7.79429925967105,TRUE,TRUE,"protoxylem ERS+",6.91399539600686,4.50844293514781,5,"Unmethylated","Unmethylated","Other"
"AT5G14070",7.7697189483388,TRUE,TRUE,"metaphloem ERS+",7.06565612768961,13.0564724105302,1,"Unmethylated","Unmethylated","Other"
"AT4G17340",7.75762220192948,TRUE,TRUE,"hair cells ERS-",4.50995509453694,12.7821732927563,23,"Unmethylated","Unmethylated","Other"
"AT2G42110",7.75156680372452,TRUE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G26220",7.74944558323168,TRUE,TRUE,"protoxylem ERS+",5.85785026118403,8.52051828250155,6,"Unmethylated","Unmethylated","Other"
"AT4G02090",7.7367919235373,TRUE,TRUE,"endodermis ERS-",6.62144867451509,10.4064799332634,7,"Unmethylated","Unmethylated","Other"
"AT4G23690",7.73546104408131,TRUE,TRUE,"protoxylem early",5.18091422852007,3.18645178854519,13,"Unmethylated","Unmethylated","Other"
"AT5G18970",7.68917280468773,TRUE,TRUE,"protophloem ERS-",7.86719038763651,8.75704546725085,4,"Unmethylated","Unmethylated","Other"
"AT3G21710",7.67107702744347,TRUE,TRUE,"cortex ERS+",2.80338488852364,8.21177212082405,10,"Unmethylated","Unmethylated","Other"
"AT5G25840",7.61308821175337,TRUE,TRUE,"protoxylem early",8.59176035250602,6.01414246411415,2,"gbM","Unmethylated","Other"
"AT5G07322",7.60688357206132,TRUE,TRUE,"ppp ERS+",3.57247375431825,9.11083983936518,6,NA,NA,NA
"AT5G04960",7.6063767989431,TRUE,TRUE,"hair cells ERS-",6.90204775934561,4.79190318153544,2,"gbM","Unmethylated","H2A.Z-Enriched"
"AT5G15630",7.59747456614412,TRUE,TRUE,"protoxylem ERS-",5.6387067708844,2.17074196103606,5,"gbM","Unmethylated","H2A.Z-Enriched"
"AT3G50220",7.58980896301364,TRUE,TRUE,"protoxylem ERS+",6.49014732808695,0.987484882919457,3,"Unmethylated","Unmethylated","Other"
"AT5G19530",7.56764212240514,TRUE,TRUE,"metaxylem ERS-",5.36376430681648,5.70006113363044,3,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT5G23370",7.55295103635678,TRUE,TRUE,"ppp ERS+",5.33917060497823,3.32958971874232,5,"Unmethylated","Unmethylated","Other"
"AT3G27060",7.54269077716616,TRUE,TRUE,"metaxylem ERS+",2.71480808255901,17.1084156276906,7,"Unmethylated","Unmethylated","Other"
"AT5G13930",7.5199610438979,TRUE,TRUE,"cortex ERS-",4.37935024397763,9.89373914183873,14,"Unmethylated","Unmethylated","Other"
"AT5G64905",7.51092248286263,TRUE,TRUE,"root cap tip",3.9606810359563,18.4521531173488,2,"Unmethylated","Unmethylated","Other"
"AT2G44260",7.50870950244895,TRUE,TRUE,"protoxylem ERS-",8.01927487391552,11.2094407882183,2,"gbM","Unmethylated","Other"
"AT1G54330",7.50294457205167,TRUE,TRUE,"protophloem ERS+",9.39825988393784,1.73780935646659,1,"Unmethylated","Unmethylated","Other"
"AT2G40530",7.49429940819118,TRUE,TRUE,"metaxylem ERS+",5.1661478760081,8.85604758719974,4,"Unmethylated","Unmethylated","Other"
"AT2G24980",7.48949299038592,TRUE,TRUE,"hair cells ERS-",7.03474311900295,15.0513385543964,2,"TE-like","Unmethylated","Other"
"AT4G15670",7.48928861612309,TRUE,TRUE,"metaphloem ERS+",7.97811848363688,13.9167759957253,1,"Unmethylated","Unmethylated","Other"
"AT1G52560",7.46008948699925,TRUE,TRUE,"protophloem ERS+",4.15283084965886,20.5193467660784,5,"Unmethylated","Unmethylated","Other"
"AT5G61890",7.45883502859318,TRUE,TRUE,"procambium ERS+",3.20287972880315,7.36539687762789,7,"Unmethylated","Unmethylated","Other"
"AT3G32980",7.45020210333286,TRUE,TRUE,"endodermis ERS+",5.5837762121077,1.18782457251445,3,"Unmethylated","Unmethylated","Other"
"AT1G26820",7.44361558128336,TRUE,TRUE,"root cap lateral",4.30306540459844,2.14638994406047,4,"Unmethylated","Unmethylated","Other"
"AT1G77885",7.40587050960284,TRUE,TRUE,"protophloem ERS+",3.69989391383721,7.61347035312423,16,"Unmethylated","Unmethylated","Other"
"AT3G20570",7.39494110445733,TRUE,TRUE,"protophloem ERS-",8.38275012414489,7.24821074669226,1,"Unmethylated","Unmethylated","Other"
"AT5G42380",7.38861541196738,TRUE,TRUE,"hair cells ERS-",1.42693795315808,23.4810367052317,7,"Unmethylated","Unmethylated","Other"
"AT3G42800",7.37863481504762,TRUE,TRUE,"protoxylem early",6.54998536881527,8.21331326285327,2,"Unmethylated","Unmethylated","Other"
"AT3G50870",7.34402689879935,TRUE,TRUE,"metaxylem ERS+",5.61617022125569,6.42717325093908,1,"Unmethylated","Unmethylated","Other"
"AT2G02100",7.33383167261092,TRUE,TRUE,"xpp ERS+",2.91125988040528,18.7218461181034,1,"Unmethylated","Unmethylated","Other"
"AT3G23830",7.32599523529873,TRUE,TRUE,"epidermis early",5.67120222214125,7.69228767584687,5,"gbM","Unmethylated","Other"
"AT3G23430",7.30139234215862,TRUE,TRUE,"ppp ERS+",3.28307576492322,6.88965338435106,4,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT3G52900",7.30124575263702,TRUE,TRUE,"protoxylem ERS-",6.60061338373656,1.80260149048001,5,"gbM","Unmethylated","Other"
"AT1G14890",7.29323419936397,TRUE,TRUE,"protoxylem early",4.5603328336298,6.12550008705585,13,"Unmethylated","Unmethylated","Other"
"AT1G02930",7.28554831027753,TRUE,TRUE,"root cap tip",4.09672154359812,18.5603612379608,6,"Unmethylated","Unmethylated","Other"
"AT2G26560",7.27479001027977,TRUE,TRUE,"border cells",7.27845417086783,3.20509948671014,1,"gbM","Unmethylated","Other"
"AT3G11260",7.24192628808326,TRUE,TRUE,"cortex ERS+",5.5057763077046,8.39713517536845,1,"Unmethylated","Unmethylated","Other"
"AT4G35200",7.21655770304745,TRUE,TRUE,"hair cells early",1.05964087083545,11.0907460688788,2,"Unmethylated","Unmethylated","Other"
"AT1G03820",7.19407495708093,TRUE,TRUE,"protoxylem early",5.77400002798629,7.55319481700333,3,"Unmethylated","Unmethylated","Other"
"AT5G10400",7.16368095864452,TRUE,TRUE,"hair cells early",1.92207048119018,16.3910221638223,25,"Unmethylated","Unmethylated","Other"
"AT2G14900",7.14821509957862,TRUE,TRUE,"endodermis ERS-",4.73254407284259,10.0763908555554,6,"Unmethylated","Unmethylated","Other"
"AT2G25735",7.13863756610071,TRUE,TRUE,"cortex ERS+",2.26595967913663,20.3023445684152,1,"Unmethylated","Unmethylated","Other"
"AT3G25190",7.12270003269056,TRUE,TRUE,"xpp ERS-",4.58194167203014,18.143179573506,2,"Unmethylated","Unmethylated","Other"
"AT3G62760",7.09660768028584,TRUE,TRUE,"epidermis early",5.48456563303803,10.8183728591818,1,"Unmethylated","Unmethylated","Other"
"AT1G03790",7.08321878011687,TRUE,TRUE,"endodermis ERS+",4.96799131400938,4.89605427838486,4,"Unmethylated","Unmethylated","Other"
"AT3G46900",7.07107970617427,TRUE,TRUE,"hair cells ERS+",4.68280014488284,18.0719454236219,2,"Unmethylated","Unmethylated","Other"
"AT3G27030",7.06833967484381,TRUE,TRUE,"ppp ERS+",4.67876889319735,6.13887976045817,19,"Unmethylated","Unmethylated","Other"
"AT1G26450",7.05263508020048,TRUE,TRUE,"ppp ERS-",4.96150642672851,5.71806509152719,8,"Unmethylated","Unmethylated","Other"
"AT5G62380",7.03208794989216,TRUE,TRUE,"metaxylem ERS+",8.71009680174836,30.6798784238436,1,"Unmethylated","Unmethylated","Other"
"AT3G18560",7.00701180935498,TRUE,TRUE,"hair cells ERS-",2.74586979004019,9.12238074810251,4,"Unmethylated","Unmethylated","Other"
"AT3G55990",6.99538004721166,TRUE,TRUE,"protoxylem ERS-",5.24271765700969,1.9572749165945,5,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT4G34580",6.93726075731227,TRUE,TRUE,"hair cells ERS-",5.31538536498552,2.29900034681685,3,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G48750",6.93703037134042,TRUE,TRUE,"xpp ERS-",4.10456446929444,9.42445534360193,11,"Unmethylated","Unmethylated","Other"
"AT1G54970",6.92171922165194,TRUE,TRUE,"hair cells ERS-",6.78609757408031,10.4686225627033,1,"Unmethylated","Unmethylated","Other"
"AT1G11190",6.88800705018812,TRUE,TRUE,"protoxylem ERS+",4.44616445174198,2.13513569641797,4,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT2G38530",6.88309334392047,TRUE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G17030",6.87137012819225,TRUE,TRUE,"xpp ERS-",4.84412222000127,12.2380111711383,2,"Unmethylated","Unmethylated","Other"
"AT3G15357",6.86284412513147,TRUE,TRUE,"epidermis early",5.67765307663183,2.25378795118133,3,"Unmethylated","Unmethylated","Other"
"AT2G05330",6.85396992434336,TRUE,TRUE,"columella",7.0843940954902,3.26863472787313,1,"Unmethylated","Unmethylated","Other"
"AT2G38640",6.84306310998607,TRUE,TRUE,"metaphloem ERS+",5.79634221168539,11.520843099071,7,"Unmethylated","Unmethylated","Other"
"AT5G53830",6.82612864441879,TRUE,TRUE,"metaxylem ERS+",8.21108269930384,2.46357350734915,1,"Unmethylated","Unmethylated","Other"
"AT1G73780",6.82029292593473,TRUE,TRUE,"procambium ERS-",4.30930835142541,5.76438006482065,9,"Unmethylated","Unmethylated","Other"
"AT5G46530",6.80334905326189,TRUE,TRUE,"protophloem ERS-",8.43641354778007,13.3364909068962,2,"Unmethylated","Unmethylated","Other"
"AT3G62690",6.79855999311828,TRUE,TRUE,"ppp ERS+",5.90555372622653,5.01512255136957,2,"Unmethylated","Unmethylated","Other"
"AT4G28850",6.78801616853533,TRUE,FALSE,NA,NA,NA,NA,"TE-like","Unmethylated","Other"
"AT4G12580",6.78606221582908,TRUE,TRUE,"protophloem ERS-",7.07327985215242,10.2955603070981,4,"Unmethylated","Unmethylated","Other"
"AT1G10370",6.77836343829688,TRUE,TRUE,"xpp ERS+",3.42938194765895,4.67252193920942,3,"Unmethylated","Unmethylated","Other"
"AT1G50060",6.77120898801912,TRUE,TRUE,"root cap tip",4.31196472564265,22.976608121393,23,"TE-like","TE-like","Other"
"AT2G02990",6.74491418742959,TRUE,TRUE,"cortex ERS+",5.30636499914877,22.656602757935,1,"TE-like","Unmethylated","Other"
"AT1G07400",6.74072132303643,TRUE,TRUE,"protophloem ERS+",3.47820900801916,15.9931827220907,11,"Unmethylated","Unmethylated","Other"
"AT5G45970",6.73457820780598,TRUE,TRUE,"metaxylem ERS-",5.6186635288144,1.55868501832775,5,"Unmethylated","Unmethylated","Other"
"AT3G48970",6.72869048433033,TRUE,TRUE,"procambium ERS+",4.60242461970643,12.7855650076287,4,"Unmethylated","Unmethylated","Other"
"AT4G25810",6.71241790173279,TRUE,TRUE,"ppp ERS-",2.19663005347005,16.9988494807135,9,"Unmethylated","Unmethylated","Other"
"AT2G31083",6.70943252401213,TRUE,TRUE,"ppp ERS-",4.83714259311752,14.570171683867,18,"Unmethylated","Unmethylated","Other"
"AT5G62330",6.67896971969983,TRUE,TRUE,"hair cells early",2.96598617973074,5.26165872650539,5,"Unmethylated","Unmethylated","Other"
"AT5G64100",6.66755294807983,TRUE,TRUE,"hair cells ERS+",3.18460068302687,9.76929236077459,27,"Unmethylated","Unmethylated","Other"
"AT3G22415",6.62770587136655,TRUE,TRUE,"protoxylem ERS-",6.65639690059945,3.42903856339317,4,"Unmethylated","Unmethylated","Other"
"AT1G31335",6.62643679333958,TRUE,TRUE,"protophloem ERS-",6.13305223521805,8.71576618837315,1,"Unmethylated","Unmethylated","Other"
"AT2G22460",6.62389094649161,TRUE,TRUE,"ppp ERS+",3.33666044602285,19.7610677334492,3,"Unmethylated","Unmethylated","Other"
"AT2G28410",6.56406227806136,TRUE,TRUE,"metaxylem ERS-",6.57702721636285,2.33589763686356,3,"Unmethylated","Unmethylated","Other"
"AT2G34420",6.56024998449256,TRUE,TRUE,"cortex ERS-",4.29071663021804,6.7121126558077,8,"Unmethylated","Unmethylated","Other"
"AT1G10380",6.53991316222133,TRUE,TRUE,"metaphloem ERS+",5.54190989272251,5.69406550208708,5,"Unmethylated","Unmethylated","Other"
"AT1G69880",6.53218535116894,TRUE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT5G39670",6.53153022784998,TRUE,TRUE,"ppp ERS+",4.1546984435377,9.21472959698582,4,"gbM","Unmethylated","Other"
"AT1G29520",6.51917949307753,TRUE,TRUE,"protophloem ERS-",8.12720193926736,5.53599148828446,2,"gbM","Unmethylated","Other"
"AT5G37478",6.50875693171558,TRUE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT2G28305",6.48420590357926,TRUE,TRUE,"metaxylem ERS+",3.86796230210131,18.0274458008862,1,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT5G05960",6.48359780483456,TRUE,TRUE,"xpp ERS-",4.77364817932839,14.7559459819817,2,"gbM","Unmethylated","Other"
"AT5G15960",6.48201243781337,TRUE,TRUE,"xpp ERS+",2.44480132934345,12.2060105252275,15,"Unmethylated","Unmethylated","Other"
"AT5G22580",6.47451140871995,TRUE,TRUE,"metaxylem ERS+",5.41800787646776,9.37283200057799,1,"Unmethylated","Unmethylated","Other"
"AT4G22710",6.45821904205005,TRUE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT5G06200",6.45212400510064,TRUE,TRUE,"endodermis ERS-",8.69213626191003,2.62410925826708,1,"Unmethylated","Unmethylated","Other"
"AT2G41730",6.43768463880762,TRUE,TRUE,"root cap tip",3.3922758897063,14.2792209426139,24,"Unmethylated","Unmethylated","Other"
"AT2G20880",6.42214086024316,TRUE,TRUE,"metaxylem ERS+",4.13974803137874,10.9530255546529,4,"Unmethylated","Unmethylated","Other"
"AT5G10625",6.42202729954116,TRUE,TRUE,"metaphloem ERS+",4.85464451491426,6.77666564430685,9,"Unmethylated","Unmethylated","Other"
"AT2G37750",6.41074839245021,TRUE,TRUE,"metaxylem ERS+",3.65370351599068,8.51092484402358,26,"Unmethylated","Unmethylated","Other"
"AT5G09440",6.41054560463544,TRUE,TRUE,"cortex ERS-",3.91302430958543,9.69467108051599,11,"Unmethylated","Unmethylated","Other"
"AT2G22000",6.40713734323231,TRUE,TRUE,"endodermis ERS+",6.26539555541525,2.92435614514801,2,"Unmethylated","Unmethylated","Other"
"AT3G56070",6.40409618297991,TRUE,TRUE,"epidermis early",4.8526119287893,5.98962251428245,9,"Unmethylated","Unmethylated","Other"
"AT2G18800",6.39405727560995,TRUE,TRUE,"xpp ERS-",4.22321391282081,2.77544541619266,4,"TE-like","gbM","Other"
"AT1G21528",6.3546596233655,TRUE,TRUE,"procambium ERS+",5.21140334997781,12.206413736785,6,"Unmethylated","Unmethylated","Other"
"AT1G02400",6.33594704673054,TRUE,TRUE,"metaxylem ERS+",4.32443566774998,11.6780133994394,7,"Unmethylated","Unmethylated","Other"
"AT5G44005",6.33049691286954,TRUE,TRUE,"protophloem ERS+",4.33748479186841,9.37789676815744,6,"Unmethylated","Unmethylated","Other"
"AT1G21310",6.32479263735584,TRUE,TRUE,"cortex ERS-",5.59781965236979,9.92517463028565,29,"Unmethylated","Unmethylated","Other"
"AT1G74055",6.32277189055658,TRUE,TRUE,"ppp ERS+",4.40404134866617,11.3688410431698,7,"Unmethylated","Unmethylated","Other"
"AT3G57150",6.321863627426,TRUE,TRUE,"epidermis early",5.52278888373569,8.60444855261605,4,"gbM","Unmethylated","Other"
"AT1G54690",6.31055277868501,TRUE,TRUE,"epidermis early",2.5683664105468,14.8778469321268,19,"Unmethylated","Unmethylated","Other"
"AT3G53650",6.30821152701761,TRUE,TRUE,"hair cells early",2.22867513016595,8.60370055369609,29,"Unmethylated","Unmethylated","Other"
"AT5G63600",6.30577014281698,TRUE,TRUE,"hair cells ERS+",3.74621689656377,9.43721577078879,7,"Unmethylated","Unmethylated","Other"
"AT5G65790",6.28698188341218,TRUE,TRUE,"endodermis ERS+",5.88069256017165,4.78551507305606,2,"Unmethylated","Unmethylated","Other"
"AT3G25930",6.28309915338747,TRUE,TRUE,"cortex ERS-",3.00411351265202,6.53705941264637,18,"Unmethylated","Unmethylated","Other"
"AT2G02010",6.23397491190579,TRUE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT4G24430",6.22417641935242,TRUE,TRUE,"protoxylem ERS+",7.62893961689037,12.962560483521,1,"gbM","Unmethylated","H2A.Z-Enriched"
"AT5G66815",6.21973049388846,TRUE,TRUE,"procambium ERS-",4.39754865925614,14.066100859039,3,"Unmethylated","Unmethylated","Other"
"AT3G44750",6.21015232515,TRUE,TRUE,"epidermis early",5.24769175302902,6.96036041144284,5,"Unmethylated","Unmethylated","Other"
"AT5G36925",6.1760506370638,TRUE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G01450",6.16960610615969,TRUE,TRUE,"ppp ERS+",3.74497805033086,10.1571241882531,7,"Unmethylated","Unmethylated","H2A.Z-Enriched"
